#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80071
#Date Time: 2019-03-02 12:19:27.780
#Sample rate: 400Hz
#Samples: 2700
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.65 V

Time (s),Channel 1 (V)
-9.325,1.68409
-9.3225,1.68611
-9.32,1.68544
-9.3175,1.67701
-9.315,1.65779
-9.3125,1.67633
-9.31,1.68105
-9.3075,1.68308
-9.305,1.68308
-9.3025,1.68004
-9.3,1.67768
-9.2975,1.67229
-9.295,1.67701
-9.2925,1.68072
-9.29,1.68206
-9.2875,1.68139
-9.285,1.67836
-9.2825,1.67499
-9.28,1.67195
-9.2775,1.67734
-9.275,1.68341
-9.2725,1.68476
-9.27,1.66892
-9.2675,1.66656
-9.265,1.67161
-9.2625,1.67364
-9.26,1.67802
-9.2575,1.68038
-9.255,1.68072
-9.2525,1.67734
-9.25,1.67532
-9.2475,1.66993
-9.245,1.67499
-9.2425,1.67903
-9.24,1.68038
-9.2375,1.67937
-9.235,1.67701
-9.2325,1.6733
-9.23,1.67027
-9.2275,1.67937
-9.225,1.68308
-9.2225,1.66352
-9.22,1.67465
-9.2175,1.67566
-9.215,1.6706
-9.2125,1.67195
-9.21,1.67667
-9.2075,1.67903
-9.205,1.6797
-9.2025,1.676
-9.2,1.67364
-9.1975,1.66824
-9.195,1.6733
-9.1925,1.67734
-9.19,1.67869
-9.1875,1.67802
-9.185,1.67465
-9.1825,1.67195
-9.18,1.67161
-9.1775,1.67768
-9.175,1.65746
-9.1725,1.67802
-9.17,1.67532
-9.1675,1.67263
-9.165,1.66723
-9.1625,1.66892
-9.16,1.67397
-9.1575,1.67633
-9.155,1.67667
-9.1525,1.67296
-9.15,1.6706
-9.1475,1.66521
-9.145,1.67027
-9.1425,1.67431
-9.14,1.676
-9.1375,1.67499
-9.135,1.67364
-9.1325,1.67229
-9.13,1.66588
-9.1275,1.6524
-9.125,1.67499
-9.1225,1.67566
-9.12,1.67296
-9.1175,1.67094
-9.115,1.66521
-9.1125,1.66723
-9.11,1.67161
-9.1075,1.67397
-9.105,1.67397
-9.1025,1.67094
-9.1,1.66858
-9.0975,1.66285
-9.095,1.66791
-9.0925,1.67161
-9.09,1.67263
-9.0875,1.67397
-9.085,1.67296
-9.0825,1.65847
-9.08,1.65071
-9.0775,1.66791
-9.075,1.67161
-9.0725,1.67195
-9.07,1.66993
-9.0675,1.66757
-9.065,1.66251
-9.0625,1.6642
-9.06,1.66858
-9.0575,1.67094
-9.055,1.67128
-9.0525,1.66824
-9.05,1.66588
-9.0475,1.66083
-9.045,1.66555
-9.0425,1.66925
-9.04,1.67397
-9.0375,1.67364
-9.035,1.65442
-9.0325,1.65577
-9.03,1.66049
-9.0275,1.66656
-9.025,1.66993
-9.0225,1.66959
-9.02,1.66824
-9.0175,1.66689
-9.015,1.66285
-9.0125,1.66521
-9.01,1.6706
-9.0075,1.67364
-9.005,1.67431
-9.0025,1.67229
-9,1.6706
-8.9975,1.66555
-8.995,1.6706
-8.9925,1.67869
-8.99,1.6797
-8.9875,1.65476
-8.985,1.67229
-8.9825,1.66892
-8.98,1.66555
-8.9775,1.67161
-8.975,1.67465
-8.9725,1.67499
-8.97,1.67263
-8.9675,1.6706
-8.965,1.66521
-8.9625,1.66656
-8.96,1.67161
-8.9575,1.67431
-8.955,1.67499
-8.9525,1.67263
-8.95,1.6706
-8.9475,1.66622
-8.945,1.67465
-8.9425,1.67836
-8.94,1.65577
-8.9375,1.67566
-8.935,1.67296
-8.9325,1.66959
-8.93,1.66656
-8.9275,1.67229
-8.925,1.676
-8.9225,1.67633
-8.92,1.67397
-8.9175,1.67229
-8.915,1.66723
-8.9125,1.66892
-8.91,1.6733
-8.9075,1.67633
-8.905,1.67633
-8.9025,1.67263
-8.9,1.67161
-8.8975,1.66791
-8.895,1.66689
-8.8925,1.65712
-8.89,1.67431
-8.8875,1.6733
-8.885,1.67027
-8.8825,1.66622
-8.88,1.66218
-8.8775,1.66656
-8.875,1.66993
-8.8725,1.67027
-8.87,1.66723
-8.8675,1.66386
-8.865,1.65779
-8.8625,1.65746
-8.86,1.66116
-8.8575,1.66285
-8.855,1.66184
-8.8525,1.6588
-8.85,1.6551
-8.8475,1.63554
-8.845,1.63757
-8.8425,1.65206
-8.84,1.64903
-8.8375,1.64229
-8.835,1.63622
-8.8325,1.63352
-8.83,1.63285
-8.8275,1.64161
-8.825,1.64734
-8.8225,1.65004
-8.82,1.64869
-8.8175,1.64667
-8.815,1.64296
-8.8125,1.64599
-8.81,1.65206
-8.8075,1.6551
-8.805,1.65948
-8.8025,1.65644
-8.8,1.63554
-8.7975,1.64296
-8.795,1.65442
-8.7925,1.66049
-8.79,1.66285
-8.7875,1.66251
-8.785,1.65948
-8.7825,1.65611
-8.78,1.65206
-8.7775,1.65779
-8.775,1.6615
-8.7725,1.66218
-8.77,1.66015
-8.7675,1.65712
-8.765,1.65206
-8.7625,1.65375
-8.76,1.65779
-8.7575,1.66386
-8.755,1.66723
-8.7525,1.64161
-8.75,1.66251
-8.7475,1.65813
-8.745,1.66285
-8.7425,1.66791
-8.74,1.67094
-8.7375,1.67161
-8.735,1.66892
-8.7325,1.66689
-8.73,1.6642
-8.7275,1.67161
-8.725,1.67566
-8.7225,1.67566
-8.72,1.67296
-8.7175,1.67128
-8.715,1.66588
-8.7125,1.66858
-8.71,1.676
-8.7075,1.67836
-8.705,1.65476
-8.7025,1.6733
-8.7,1.67195
-8.6975,1.66689
-8.695,1.67229
-8.6925,1.67667
-8.69,1.67937
-8.6875,1.67869
-8.685,1.676
-8.6825,1.67296
-8.68,1.66993
-8.6775,1.676
-8.675,1.6797
-8.6725,1.68038
-8.67,1.67836
-8.6675,1.67532
-8.665,1.67229
-8.6625,1.67532
-8.66,1.67161
-8.6575,1.66555
-8.655,1.67903
-8.6525,1.67532
-8.65,1.67195
-8.6475,1.66622
-8.645,1.67027
-8.6425,1.67431
-8.64,1.67566
-8.6375,1.67465
-8.635,1.67027
-8.6325,1.66656
-8.63,1.66319
-8.6275,1.66858
-8.625,1.67161
-8.6225,1.67027
-8.62,1.66622
-8.6175,1.6642
-8.615,1.65611
-8.6125,1.63656
-8.61,1.63723
-8.6075,1.64364
-8.605,1.64364
-8.6025,1.64262
-8.6,1.64599
-8.5975,1.63959
-8.595,1.63925
-8.5925,1.64026
