#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80071
#Date Time: 2019-03-02 08:47:40.163
#Sample rate: 800Hz
#Samples: 6340
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V)
-4.17625,1.67039
-4.175,1.66669
-4.17375,1.66669
-4.1725,1.66299
-4.17125,1.66299
-4.17,1.65929
-4.16875,1.65929
-4.1675,1.66299
-4.16625,1.66669
-4.165,1.67039
-4.16375,1.67409
-4.1625,1.66669
-4.16125,1.65189
-4.16,1.66669
-4.15875,1.67039
-4.1575,1.66669
-4.15625,1.66669
-4.155,1.66299
-4.15375,1.66299
-4.1525,1.65929
-4.15125,1.66299
-4.15,1.66669
-4.14875,1.66669
-4.1475,1.66669
-4.14625,1.67039
-4.145,1.67039
-4.14375,1.67409
-4.1425,1.67039
-4.14125,1.66669
-4.14,1.66299
-4.13875,1.66299
-4.1375,1.66299
-4.13625,1.65929
-4.135,1.65929
-4.13375,1.66299
-4.1325,1.66669
-4.13125,1.66669
-4.13,1.67039
-4.12875,1.67039
-4.1275,1.67409
-4.12625,1.67039
-4.125,1.66669
-4.12375,1.66669
-4.1225,1.66299
-4.12125,1.66299
-4.12,1.66299
-4.11875,1.66299
-4.1175,1.66299
-4.11625,1.66669
-4.115,1.65559
-4.11375,1.64819
-4.1125,1.67039
-4.11125,1.67409
-4.11,1.67409
-4.10875,1.67039
-4.1075,1.66669
-4.10625,1.66299
-4.105,1.66299
-4.10375,1.66299
-4.1025,1.65929
-4.10125,1.65929
-4.1,1.66299
-4.09875,1.66669
-4.0975,1.66669
-4.09625,1.67039
-4.095,1.67039
-4.09375,1.67409
-4.0925,1.67039
-4.09125,1.66669
-4.09,1.66299
-4.08875,1.66299
-4.0875,1.66299
-4.08625,1.65929
-4.085,1.65929
-4.08375,1.66299
-4.0825,1.66669
-4.08125,1.66669
-4.08,1.67039
-4.07875,1.67039
-4.0775,1.67409
-4.07625,1.67039
-4.075,1.66669
-4.07375,1.66669
-4.0725,1.66669
-4.07125,1.66669
-4.07,1.66299
-4.06875,1.65929
-4.0675,1.64079
-4.06625,1.65189
-4.065,1.66669
-4.06375,1.66669
-4.0625,1.67039
-4.06125,1.67039
-4.06,1.67039
-4.05875,1.66669
-4.0575,1.66669
-4.05625,1.66299
-4.055,1.66299
-4.05375,1.66299
-4.0525,1.65929
-4.05125,1.65929
-4.05,1.66299
-4.04875,1.66669
-4.0475,1.66669
-4.04625,1.67039
-4.045,1.67039
-4.04375,1.67409
-4.0425,1.67039
-4.04125,1.66669
-4.04,1.66299
-4.03875,1.66299
-4.0375,1.66299
-4.03625,1.65929
-4.035,1.65929
-4.03375,1.66299
-4.0325,1.66669
-4.03125,1.66669
-4.03,1.66669
-4.02875,1.67039
-4.0275,1.67039
-4.02625,1.67409
-4.025,1.67039
-4.02375,1.66669
-4.0225,1.66669
-4.02125,1.65559
-4.02,1.63709
-4.01875,1.65559
-4.0175,1.65929
-4.01625,1.66299
-4.015,1.66669
-4.01375,1.67039
-4.0125,1.67039
-4.01125,1.67409
-4.01,1.67409
-4.00875,1.67039
-4.0075,1.66669
-4.00625,1.66299
-4.005,1.66299
-4.00375,1.66299
-4.0025,1.65929
-4.00125,1.65929
-4,1.66299
-3.99875,1.66669
-3.9975,1.66669
-3.99625,1.67039
-3.995,1.67039
-3.99375,1.67409
-3.9925,1.67039
-3.99125,1.66669
-3.99,1.66299
-3.98875,1.66299
-3.9875,1.66299
-3.98625,1.65929
-3.985,1.65929
-3.98375,1.66299
-3.9825,1.66669
-3.98125,1.66669
-3.98,1.67039
-3.97875,1.67409
-3.9775,1.67779
-3.97625,1.67409
-3.975,1.67039
-3.97375,1.64819
-3.9725,1.65189
-3.97125,1.66299
-3.97,1.65929
-3.96875,1.65929
-3.9675,1.66299
-3.96625,1.66669
-3.965,1.66669
-3.96375,1.67039
-3.9625,1.67039
-3.96125,1.67409
-3.96,1.67409
-3.95875,1.67039
-3.9575,1.66669
-3.95625,1.66299
-3.955,1.66299
-3.95375,1.65929
-3.9525,1.65929
-3.95125,1.65929
-3.95,1.66299
-3.94875,1.66669
-3.9475,1.66669
-3.94625,1.67039
-3.945,1.67039
-3.94375,1.67409
-3.9425,1.67039
-3.94125,1.66669
-3.94,1.66299
-3.93875,1.66299
-3.9375,1.66299
-3.93625,1.65929
-3.935,1.65929
-3.93375,1.66299
-3.9325,1.66669
-3.93125,1.67039
-3.93,1.67039
-3.92875,1.67409
-3.9275,1.67039
-3.92625,1.64819
-3.925,1.66299
-3.92375,1.66299
-3.9225,1.66299
-3.92125,1.66299
-3.92,1.65929
-3.91875,1.65929
-3.9175,1.65929
-3.91625,1.66299
-3.915,1.66669
-3.91375,1.66669
-3.9125,1.66669
-3.91125,1.67039
-3.91,1.67039
-3.90875,1.66669
-3.9075,1.66669
-3.90625,1.66299
-3.905,1.66299
-3.90375,1.65929
-3.9025,1.65559
-3.90125,1.65929
-3.9,1.66299
-3.89875,1.66669
-3.8975,1.66669
-3.89625,1.67039
-3.895,1.67039
-3.89375,1.67039
-3.8925,1.67039
-3.89125,1.66669
-3.89,1.66299
-3.88875,1.66299
-3.8875,1.66299
-3.88625,1.65929
-3.885,1.66299
-3.88375,1.66669
-3.8825,1.67039
