#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80071
#Date Time: 2019-03-02 09:35:08.533
#Sample rate: 800Hz
#Samples: 6540
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V

Time (s),Channel 1 (V)
-3.46125,1.41506
-3.46,1.41506
-3.45875,1.41136
-3.4575,1.41506
-3.45625,1.41877
-3.455,1.41506
-3.45375,1.41506
-3.4525,1.41877
-3.45125,1.37436
-3.45,1.38546
-3.44875,1.41877
-3.4475,1.41877
-3.44625,1.42247
-3.445,1.42247
-3.44375,1.41877
-3.4425,1.41877
-3.44125,1.41877
-3.44,1.41877
-3.43875,1.41506
-3.4375,1.41506
-3.43625,1.41506
-3.435,1.41877
-3.43375,1.42247
-3.4325,1.42247
-3.43125,1.42617
-3.43,1.42617
-3.42875,1.42987
-3.4275,1.42617
-3.42625,1.42617
-3.425,1.42247
-3.42375,1.42247
-3.4225,1.42247
-3.42125,1.41877
-3.42,1.42247
-3.41875,1.42617
-3.4175,1.42987
-3.41625,1.42987
-3.415,1.43357
-3.41375,1.43357
-3.4125,1.43357
-3.41125,1.43357
-3.41,1.43727
-3.40875,1.43727
-3.4075,1.43727
-3.40625,1.43727
-3.405,1.41506
-3.40375,1.37436
-3.4025,1.41506
-3.40125,1.43357
-3.4,1.43727
-3.39875,1.43727
-3.3975,1.43727
-3.39625,1.44097
-3.395,1.44097
-3.39375,1.43727
-3.3925,1.43727
-3.39125,1.43727
-3.39,1.43727
-3.38875,1.43357
-3.3875,1.43357
-3.38625,1.43727
-3.385,1.43727
-3.38375,1.44097
-3.3825,1.44467
-3.38125,1.44467
-3.38,1.44467
-3.37875,1.44837
-3.3775,1.44467
-3.37625,1.44467
-3.375,1.44467
-3.37375,1.44097
-3.3725,1.44097
-3.37125,1.43727
-3.37,1.44097
-3.36875,1.44467
-3.3675,1.44837
-3.36625,1.44837
-3.365,1.45207
-3.36375,1.45577
-3.3625,1.45947
-3.36125,1.45947
-3.36,1.45577
-3.35875,1.45577
-3.3575,1.41506
-3.35625,1.40026
-3.355,1.44467
-3.35375,1.44467
-3.3525,1.44837
-3.35125,1.45207
-3.35,1.45577
-3.34875,1.45577
-3.3475,1.45577
-3.34625,1.45947
-3.345,1.45947
-3.34375,1.45947
-3.3425,1.45577
-3.34125,1.45577
-3.34,1.45577
-3.33875,1.45207
-3.3375,1.45207
-3.33625,1.45577
-3.335,1.45577
-3.33375,1.45947
-3.3325,1.46317
-3.33125,1.46317
-3.33,1.46317
-3.32875,1.46317
-3.3275,1.46317
-3.32625,1.46317
-3.325,1.45947
-3.32375,1.45947
-3.3225,1.45947
-3.32125,1.45577
-3.32,1.45947
-3.31875,1.45947
-3.3175,1.46317
-3.31625,1.47057
-3.315,1.47427
-3.31375,1.47797
-3.3125,1.47797
-3.31125,1.47427
-3.31,1.41506
-3.30875,1.44467
-3.3075,1.46687
-3.30625,1.46317
-3.305,1.46317
-3.30375,1.46317
-3.3025,1.46687
-3.30125,1.47797
-3.3,1.48537
-3.29875,1.48537
-3.2975,1.47797
-3.29625,1.47427
-3.295,1.47427
-3.29375,1.47057
-3.2925,1.47057
-3.29125,1.47057
-3.29,1.47057
-3.28875,1.46687
-3.2875,1.46687
-3.28625,1.47057
-3.285,1.47057
-3.28375,1.47057
-3.2825,1.47427
-3.28125,1.47427
-3.28,1.47797
-3.27875,1.47797
-3.2775,1.47797
-3.27625,1.47797
-3.275,1.47797
-3.27375,1.47427
-3.2725,1.47427
-3.27125,1.47057
-3.27,1.47797
-3.26875,1.48907
-3.2675,1.49277
-3.26625,1.49277
-3.265,1.49647
-3.26375,1.46317
-3.2625,1.43357
-3.26125,1.49277
-3.26,1.48537
-3.25875,1.48537
-3.2575,1.48537
-3.25625,1.48167
-3.255,1.47797
-3.25375,1.47797
-3.2525,1.48167
-3.25125,1.48537
-3.25,1.48537
-3.24875,1.48907
-3.2475,1.48907
-3.24625,1.49277
-3.245,1.49277
-3.24375,1.48907
-3.2425,1.48907
-3.24125,1.48907
-3.24,1.48537
-3.23875,1.48537
-3.2375,1.48167
-3.23625,1.48537
-3.235,1.48907
-3.23375,1.49277
-3.2325,1.49647
-3.23125,1.49647
-3.23,1.50017
-3.22875,1.50017
-3.2275,1.49647
-3.22625,1.49647
-3.225,1.49647
-3.22375,1.49277
-3.2225,1.49647
-3.22125,1.49647
-3.22,1.50017
-3.21875,1.50387
-3.2175,1.50387
-3.21625,1.45577
-3.215,1.46687
-3.21375,1.50387
-3.2125,1.50387
-3.21125,1.50387
-3.21,1.50387
-3.20875,1.50017
-3.2075,1.50017
-3.20625,1.49647
-3.205,1.49647
-3.20375,1.49647
-3.2025,1.50017
-3.20125,1.50017
-3.2,1.50387
-3.19875,1.50757
-3.1975,1.50757
-3.19625,1.50757
-3.195,1.50757
-3.19375,1.50757
-3.1925,1.50387
-3.19125,1.50387
-3.19,1.50387
-3.18875,1.50017
-3.1875,1.50017
-3.18625,1.50387
-3.185,1.50387
-3.18375,1.50757
-3.1825,1.51127
-3.18125,1.51127
-3.18,1.51127
-3.17875,1.51127
-3.1775,1.51127
-3.17625,1.50757
-3.175,1.51497
-3.17375,1.51497
-3.1725,1.51497
-3.17125,1.50757
-3.17,1.49647
-3.16875,1.45947
-3.1675,1.49647
-3.16625,1.51127
-3.165,1.51497
-3.16375,1.51497
-3.1625,1.51497
-3.16125,1.51497
-3.16,1.51497
-3.15875,1.51497
-3.1575,1.51127
-3.15625,1.51127
-3.155,1.50757
-3.15375,1.50757
-3.1525,1.51127
-3.15125,1.51497
-3.15,1.51497
-3.14875,1.51867
-3.1475,1.51867
-3.14625,1.52237
-3.145,1.51867
-3.14375,1.51867
-3.1425,1.51867
-3.14125,1.51867
-3.14,1.51497
-3.13875,1.51497
-3.1375,1.51127
-3.13625,1.51497
-3.135,1.51867
-3.13375,1.51867
-3.1325,1.52237
-3.13125,1.52237
-3.13,1.52608
-3.12875,1.52608
-3.1275,1.52978
-3.12625,1.52978
-3.125,1.52978
-3.12375,1.52608
-3.1225,1.48537
-3.12125,1.47797
-3.12,1.51867
-3.11875,1.52237
-3.1175,1.52237
-3.11625,1.52608
-3.115,1.52978
-3.11375,1.52978
-3.1125,1.52978
-3.11125,1.52978
-3.11,1.52978
-3.10875,1.52608
-3.1075,1.52608
-3.10625,1.52608
-3.105,1.52237
-3.10375,1.52237
-3.1025,1.52608
-3.10125,1.52978
-3.1,1.52978
-3.09875,1.53348
-3.0975,1.53348
-3.09625,1.53348
-3.095,1.53348
-3.09375,1.53348
-3.0925,1.52978
-3.09125,1.52978
-3.09,1.52978
-3.08875,1.52608
-3.0875,1.52608
-3.08625,1.52978
-3.085,1.53348
-3.08375,1.53348
-3.0825,1.53718
-3.08125,1.54088
-3.08,1.54458
-3.07875,1.54458
-3.0775,1.54458
-3.07625,1.53348
-3.075,1.48537
-3.07375,1.51867
-3.0725,1.53348
-3.07125,1.52978
-3.07,1.53348
-3.06875,1.53718
-3.0675,1.53718
-3.06625,1.54088
-3.065,1.54088
-3.06375,1.54088
-3.0625,1.54458
-3.06125,1.54458
-3.06,1.54088
-3.05875,1.54088
-3.0575,1.54088
-3.05625,1.53718
-3.055,1.53348
-3.05375,1.53348
-3.0525,1.53718
-3.05125,1.54088
-3.05,1.54458
-3.04875,1.54458
-3.0475,1.54458
-3.04625,1.54828
-3.045,1.54828
-3.04375,1.54458
-3.0425,1.54458
-3.04125,1.54458
-3.04,1.54458
-3.03875,1.54088
-3.0375,1.53718
-3.03625,1.54088
-3.035,1.54458
-3.03375,1.55568
-3.0325,1.55568
-3.03125,1.55938
-3.03,1.55938
-3.02875,1.52978
-3.0275,1.50017
-3.02625,1.55198
-3.025,1.54828
-3.02375,1.54828
-3.0225,1.54828
-3.02125,1.54088
-3.02,1.54458
-3.01875,1.54828
-3.0175,1.55198
-3.01625,1.55198
-3.015,1.55198
-3.01375,1.55568
-3.0125,1.55568
-3.01125,1.55568
-3.01,1.55568
-3.00875,1.55198
-3.0075,1.55198
-3.00625,1.55198
-3.005,1.54828
-3.00375,1.54828
-3.0025,1.55198
-3.00125,1.55568
-3,1.55568
-2.99875,1.55938
-2.9975,1.55938
-2.99625,1.55938
-2.995,1.55938
-2.99375,1.55938
-2.9925,1.55568
-2.99125,1.55568
-2.99,1.55568
-2.98875,1.55198
-2.9875,1.55198
-2.98625,1.55938
-2.985,1.56308
-2.98375,1.56678
-2.9825,1.56678
-2.98125,1.51867
-2.98,1.53348
-2.97875,1.56308
-2.9775,1.56308
-2.97625,1.56308
-2.975,1.56308
-2.97375,1.55938
-2.9725,1.55938
-2.97125,1.55568
-2.97,1.55938
-2.96875,1.55938
-2.9675,1.56308
-2.96625,1.56678
-2.965,1.56678
-2.96375,1.56678
-2.9625,1.57048
-2.96125,1.57048
-2.96,1.56678
-2.95875,1.56678
-2.9575,1.56308
-2.95625,1.56308
-2.955,1.55938
-2.95375,1.55938
-2.9525,1.56308
-2.95125,1.56678
-2.95,1.56678
-2.94875,1.57048
-2.9475,1.57048
-2.94625,1.57418
-2.945,1.57418
-2.94375,1.57048
-2.9425,1.57048
-2.94125,1.56678
-2.94,1.57418
-2.93875,1.57048
-2.9375,1.57048
-2.93625,1.57418
-2.935,1.55568
-2.93375,1.52237
-2.9325,1.56678
-2.93125,1.57418
-2.93,1.57788
-2.92875,1.57788
-2.9275,1.57418
-2.92625,1.57418
-2.925,1.57418
-2.92375,1.57048
-2.9225,1.57048
-2.92125,1.56678
-2.92,1.57048
-2.91875,1.57048
-2.9175,1.57788
-2.91625,1.57788
-2.915,1.58158
-2.91375,1.58158
-2.9125,1.58158
-2.91125,1.57788
-2.91,1.57788
-2.90875,1.57788
-2.9075,1.57788
-2.90625,1.57418
-2.905,1.57048
-2.90375,1.57418
-2.9025,1.57418
-2.90125,1.57788
-2.9,1.58158
-2.89875,1.58158
-2.8975,1.58528
-2.89625,1.58528
-2.895,1.58528
-2.89375,1.58528
-2.8925,1.58898
-2.89125,1.58898
-2.89,1.58528
-2.88875,1.58528
-2.8875,1.53718
-2.88625,1.54088
-2.885,1.58158
-2.88375,1.58158
-2.8825,1.58528
-2.88125,1.58528
-2.88,1.58898
-2.87875,1.58898
-2.8775,1.58528
-2.87625,1.58528
-2.875,1.58528
-2.87375,1.58158
-2.8725,1.58158
-2.87125,1.57788
-2.87,1.58158
-2.86875,1.58528
-2.8675,1.58528
-2.86625,1.58898
-2.865,1.58898
-2.86375,1.58898
-2.8625,1.59268
-2.86125,1.58898
-2.86,1.58898
-2.85875,1.58898
-2.8575,1.58528
-2.85625,1.58528
-2.855,1.58158
-2.85375,1.58158
-2.8525,1.58528
-2.85125,1.58898
-2.85,1.58898
-2.84875,1.59268
-2.8475,1.59268
-2.84625,1.60008
-2.845,1.60008
-2.84375,1.60008
-2.8425,1.60008
-2.84125,1.58898
-2.84,1.53718
-2.83875,1.56678
-2.8375,1.58528
-2.83625,1.58898
-2.835,1.59268
-2.83375,1.59268
-2.8325,1.59638
-2.83125,1.59638
-2.83,1.59638
-2.82875,1.60008
-2.8275,1.59638
-2.82625,1.59268
-2.825,1.59268
-2.82375,1.59268
-2.8225,1.59268
-2.82125,1.58898
-2.82,1.58898
-2.81875,1.59268
-2.8175,1.59638
-2.81625,1.59638
-2.815,1.60008
-2.81375,1.60008
-2.8125,1.60008
-2.81125,1.60008
-2.81,1.60008
-2.80875,1.59638
-2.8075,1.59638
-2.80625,1.59638
-2.805,1.59268
-2.80375,1.59268
-2.8025,1.59638
-2.80125,1.60008
-2.8,1.60008
-2.79875,1.61118
-2.7975,1.61118
-2.79625,1.61118
-2.795,1.61118
-2.79375,1.57418
-2.7925,1.55198
-2.79125,1.60378
-2.79,1.59638
-2.78875,1.59638
-2.7875,1.59268
-2.78625,1.59638
-2.785,1.60008
-2.78375,1.60378
-2.7825,1.60378
-2.78125,1.60748
-2.78,1.60748
-2.77875,1.60748
-2.7775,1.60748
-2.77625,1.60378
-2.775,1.60378
-2.77375,1.60378
-2.7725,1.60008
-2.77125,1.59638
-2.77,1.60008
-2.76875,1.60378
-2.7675,1.60748
-2.76625,1.60748
-2.765,1.61118
-2.76375,1.61118
-2.7625,1.61118
-2.76125,1.61118
-2.76,1.60748
-2.75875,1.60748
-2.7575,1.60748
-2.75625,1.60378
-2.755,1.60378
-2.75375,1.60008
-2.7525,1.61118
-2.75125,1.61488
-2.75,1.61858
-2.74875,1.61858
-2.7475,1.61858
-2.74625,1.56678
-2.745,1.58898
-2.74375,1.61118
-2.7425,1.61118
-2.74125,1.61118
-2.74,1.61118
-2.73875,1.60748
-2.7375,1.60378
-2.73625,1.60748
-2.735,1.61118
-2.73375,1.61118
-2.7325,1.61488
-2.73125,1.61488
-2.73,1.61488
-2.72875,1.61858
-2.7275,1.61488
-2.72625,1.61488
-2.725,1.61488
-2.72375,1.61118
-2.7225,1.61118
-2.72125,1.60748
-2.72,1.61118
-2.71875,1.61488
-2.7175,1.61488
-2.71625,1.61858
-2.715,1.61858
-2.71375,1.61858
-2.7125,1.61858
-2.71125,1.61858
-2.71,1.61858
-2.70875,1.61488
-2.7075,1.61488
-2.70625,1.61488
-2.705,1.61488
-2.70375,1.61858
-2.7025,1.62228
-2.70125,1.62228
-2.7,1.60378
-2.69875,1.56678
-2.6975,1.61118
-2.69625,1.62228
-2.695,1.62228
-2.69375,1.62228
-2.6925,1.61858
-2.69125,1.61858
-2.69,1.61488
-2.68875,1.61488
-2.6875,1.61118
-2.68625,1.61488
-2.685,1.61858
-2.68375,1.62228
-2.6825,1.62228
-2.68125,1.62228
-2.68,1.62598
-2.67875,1.62598
-2.6775,1.62228
-2.67625,1.62228
-2.675,1.62228
-2.67375,1.61858
-2.6725,1.61858
-2.67125,1.61488
-2.67,1.61488
-2.66875,1.61858
-2.6675,1.62228
-2.66625,1.62598
-2.665,1.62598
-2.66375,1.62598
-2.6625,1.62969
-2.66125,1.62598
-2.66,1.62228
-2.65875,1.62598
-2.6575,1.62969
-2.65625,1.62969
-2.655,1.62598
-2.65375,1.62228
-2.6525,1.58528
-2.65125,1.58158
-2.65,1.62598
-2.64875,1.62969
-2.6475,1.62969
-2.64625,1.62969
-2.645,1.62969
-2.64375,1.62969
-2.6425,1.62598
-2.64125,1.62598
-2.64,1.62228
-2.63875,1.62228
-2.6375,1.62228
-2.63625,1.62598
-2.635,1.62598
-2.63375,1.62969
-2.6325,1.62969
-2.63125,1.63339
-2.63,1.63339
-2.62875,1.63339
-2.6275,1.62969
-2.62625,1.62969
-2.625,1.62969
-2.62375,1.62598
-2.6225,1.62598
-2.62125,1.62228
-2.62,1.62228
-2.61875,1.62598
-2.6175,1.62969
-2.61625,1.63339
-2.615,1.63339
-2.61375,1.63339
-2.6125,1.63339
-2.61125,1.63709
-2.61,1.63709
-2.60875,1.63709
-2.6075,1.63709
-2.60625,1.62228
-2.605,1.57418
-2.60375,1.61488
-2.6025,1.62969
-2.60125,1.62969
-2.6,1.63339
-2.59875,1.63709
-2.5975,1.63339
-2.59625,1.63709
-2.595,1.63709
-2.59375,1.63339
-2.5925,1.63339
-2.59125,1.63339
-2.59,1.62969
-2.58875,1.62969
-2.5875,1.62598
-2.58625,1.62969
-2.585,1.63339
-2.58375,1.63339
-2.5825,1.63709
-2.58125,1.63709
-2.58,1.63709
-2.57875,1.63709
-2.5775,1.63709
-2.57625,1.63339
-2.575,1.63339
-2.57375,1.63339
-2.5725,1.63339
-2.57125,1.62969
-2.57,1.62969
-2.56875,1.63339
-2.5675,1.63709
-2.56625,1.63709
-2.565,1.64079
-2.56375,1.64449
-2.5625,1.64819
-2.56125,1.64819
-2.56,1.64449
-2.55875,1.61118
-2.5575,1.58898
-2.55625,1.63709
-2.555,1.62969
-2.55375,1.62969
-2.5525,1.63339
-2.55125,1.63709
-2.55,1.64079
-2.54875,1.64079
-2.5475,1.64079
-2.54625,1.64079
-2.545,1.64079
-2.54375,1.64079
-2.5425,1.63709
-2.54125,1.63709
-2.54,1.63709
-2.53875,1.63339
-2.5375,1.62969
-2.53625,1.63339
-2.535,1.63709
-2.53375,1.64079
-2.5325,1.64079
-2.53125,1.64449
-2.53,1.64449
-2.52875,1.64449
-2.5275,1.64449
-2.52625,1.64079
-2.525,1.64079
-2.52375,1.64079
-2.5225,1.63709
-2.52125,1.63339
-2.52,1.63709
-2.51875,1.63709
-2.5175,1.64449
-2.51625,1.64819
-2.515,1.64819
-2.51375,1.65189
-2.5125,1.65189
-2.51125,1.59638
-2.51,1.61858
-2.50875,1.64079
-2.5075,1.64079
-2.50625,1.64079
-2.505,1.63709
-2.50375,1.63709
-2.5025,1.64079
-2.50125,1.64079
-2.5,1.64449
-2.49875,1.64449
-2.4975,1.64449
-2.49625,1.64819
-2.495,1.64819
-2.49375,1.64449
-2.4925,1.64449
-2.49125,1.64449
-2.49,1.64079
-2.48875,1.64079
-2.4875,1.63709
-2.48625,1.64079
-2.485,1.64449
-2.48375,1.64449
-2.4825,1.64819
-2.48125,1.64819
-2.48,1.64819
-2.47875,1.64819
-2.4775,1.64819
-2.47625,1.64819
-2.475,1.64449
-2.47375,1.64449
-2.4725,1.64449
-2.47125,1.64079
-2.47,1.64819
-2.46875,1.65189
-2.4675,1.65189
-2.46625,1.65559
-2.465,1.63339
-2.46375,1.60008
-2.4625,1.64819
-2.46125,1.65189
-2.46,1.64819
-2.45875,1.64819
-2.4575,1.64819
-2.45625,1.64449
-2.455,1.64449
-2.45375,1.64449
-2.4525,1.64449
-2.45125,1.64819
-2.45,1.64819
-2.44875,1.65189
-2.4475,1.65189
-2.44625,1.65189
-2.445,1.65189
-2.44375,1.64819
-2.4425,1.64819
-2.44125,1.64819
-2.44,1.64819
-2.43875,1.64449
-2.4375,1.64079
-2.43625,1.64449
-2.435,1.64819
-2.43375,1.65189
-2.4325,1.65189
-2.43125,1.65189
-2.43,1.65559
-2.42875,1.65559
-2.4275,1.65189
-2.42625,1.65189
-2.425,1.64819
-2.42375,1.65189
-2.4225,1.65189
-2.42125,1.64819
-2.42,1.65189
-2.41875,1.65559
-2.4175,1.61488
-2.41625,1.61488
-2.415,1.65559
-2.41375,1.65559
-2.4125,1.65559
-2.41125,1.65559
-2.41,1.65189
-2.40875,1.65189
-2.4075,1.64819
-2.40625,1.64819
-2.405,1.64449
-2.40375,1.64449
-2.4025,1.64819
-2.40125,1.65189
-2.4,1.65189
-2.39875,1.65559
-2.3975,1.65559
-2.39625,1.65559
-2.395,1.65559
-2.39375,1.65559
-2.3925,1.65189
-2.39125,1.65189
-2.39,1.65189
-2.38875,1.64819
-2.3875,1.64449
-2.38625,1.64819
-2.385,1.65189
-2.38375,1.65189
-2.3825,1.65559
-2.38125,1.65929
-2.38,1.65929
-2.37875,1.65929
-2.3775,1.65559
-2.37625,1.65929
-2.375,1.65929
-2.37375,1.65929
-2.3725,1.65929
-2.37125,1.64079
-2.37,1.60008
-2.36875,1.64079
-2.3675,1.65559
-2.36625,1.65559
-2.365,1.65929
-2.36375,1.65929
-2.3625,1.65929
-2.36125,1.65929
-2.36,1.65559
-2.35875,1.65559
-2.3575,1.65559
-2.35625,1.65189
-2.355,1.64819
-2.35375,1.64819
-2.3525,1.65189
-2.35125,1.65559
-2.35,1.65559
-2.34875,1.65929
-2.3475,1.65929
-2.34625,1.65929
-2.345,1.65929
-2.34375,1.65929
-2.3425,1.65559
-2.34125,1.65559
-2.34,1.65559
-2.33875,1.65189
-2.3375,1.64819
-2.33625,1.65189
-2.335,1.65559
-2.33375,1.65929
-2.3325,1.65929
-2.33125,1.65929
-2.33,1.66299
-2.32875,1.67039
-2.3275,1.66669
-2.32625,1.66669
-2.325,1.66299
-2.32375,1.62598
-2.3225,1.61488
-2.32125,1.65189
-2.32,1.65189
-2.31875,1.65559
-2.3175,1.65929
-2.31625,1.65929
-2.315,1.66299
-2.31375,1.66299
-2.3125,1.66299
-2.31125,1.66299
-2.31,1.65929
-2.30875,1.65929
-2.3075,1.65929
-2.30625,1.65559
-2.305,1.65189
-2.30375,1.65189
-2.3025,1.65559
-2.30125,1.65929
-2.3,1.65929
-2.29875,1.66299
-2.2975,1.66299
-2.29625,1.66669
-2.295,1.66299
-2.29375,1.66299
-2.2925,1.65929
-2.29125,1.65929
-2.29,1.65929
-2.28875,1.65559
-2.2875,1.65559
-2.28625,1.65559
-2.285,1.65929
-2.28375,1.65929
-2.2825,1.66669
-2.28125,1.67039
-2.28,1.67039
-2.27875,1.67409
-2.2775,1.67039
-2.27625,1.61488
-2.275,1.63339
-2.27375,1.65929
-2.2725,1.65929
-2.27125,1.65559
-2.27,1.65559
-2.26875,1.65929
-2.2675,1.66299
-2.26625,1.66299
-2.265,1.66669
-2.26375,1.66669
-2.2625,1.66669
-2.26125,1.66669
-2.26,1.66299
-2.25875,1.66299
-2.2575,1.65929
-2.25625,1.65929
-2.255,1.65559
-2.25375,1.65559
-2.2525,1.65929
-2.25125,1.66299
-2.25,1.66299
-2.24875,1.66669
-2.2475,1.66669
-2.24625,1.66669
-2.245,1.66669
-2.24375,1.66669
-2.2425,1.66299
-2.24125,1.66299
-2.24,1.66299
-2.23875,1.65929
-2.2375,1.65559
-2.23625,1.65929
-2.235,1.67039
-2.23375,1.67039
-2.2325,1.67409
-2.23125,1.67409
-2.23,1.65189
-2.22875,1.61858
-2.2275,1.66299
-2.22625,1.66669
-2.225,1.66299
-2.22375,1.66299
-2.2225,1.66299
-2.22125,1.65929
-2.22,1.65929
-2.21875,1.66299
-2.2175,1.66299
-2.21625,1.66669
-2.215,1.66669
-2.21375,1.66669
-2.2125,1.67039
-2.21125,1.67039
-2.21,1.66669
-2.20875,1.66299
-2.2075,1.66299
-2.20625,1.66299
-2.205,1.65929
-2.20375,1.65929
-2.2025,1.66299
-2.20125,1.66669
-2.2,1.66669
-2.19875,1.67039
-2.1975,1.67039
-2.19625,1.67039
-2.195,1.67039
-2.19375,1.67039
-2.1925,1.66669
-2.19125,1.66669
-2.19,1.66299
-2.18875,1.66669
-2.1875,1.66669
-2.18625,1.67039
-2.185,1.67039
-2.18375,1.67409
-2.1825,1.63339
-2.18125,1.63709
-2.18,1.67039
-2.17875,1.67039
-2.1775,1.67039
-2.17625,1.66669
-2.175,1.66669
-2.17375,1.66669
-2.1725,1.66669
-2.17125,1.65929
-2.17,1.66299
-2.16875,1.66669
-2.1675,1.67039
-2.16625,1.67039
-2.165,1.67039
-2.16375,1.67039
-2.1625,1.67409
-2.16125,1.67039
-2.16,1.67039
-2.15875,1.66669
-2.1575,1.66669
-2.15625,1.66669
-2.155,1.66299
-2.15375,1.66299
-2.1525,1.66669
-2.15125,1.66669
-2.15,1.67039
-2.14875,1.67039
-2.1475,1.67039
-2.14625,1.67409
-2.145,1.67409
-2.14375,1.67039
-2.1425,1.67039
-2.14125,1.67409
-2.14,1.67409
-2.13875,1.67039
-2.1375,1.66669
-2.13625,1.65929
-2.135,1.61858
-2.13375,1.65929
-2.1325,1.67039
-2.13125,1.67409
-2.13,1.67409
-2.12875,1.67409
-2.1275,1.67409
-2.12625,1.67039
-2.125,1.67039
-2.12375,1.66669
-2.1225,1.66669
-2.12125,1.66299
-2.12,1.66669
-2.11875,1.67039
-2.1175,1.67039
-2.11625,1.67039
-2.115,1.67409
-2.11375,1.67409
-2.1125,1.67409
-2.11125,1.67409
-2.11,1.67039
-2.10875,1.67039
-2.1075,1.67039
-2.10625,1.66669
-2.105,1.66669
-2.10375,1.66669
-2.1025,1.67039
-2.10125,1.67039
-2.1,1.67409
-2.09875,1.67409
-2.0975,1.67409
-2.09625,1.67779
-2.095,1.67779
-2.09375,1.68149
-2.0925,1.67779
-2.09125,1.67779
-2.09,1.67409
-2.08875,1.64079
-2.0875,1.62228
-2.08625,1.67039
-2.085,1.67039
-2.08375,1.67409
-2.0825,1.67409
-2.08125,1.67409
-2.08,1.67779
-2.07875,1.67779
-2.0775,1.67409
-2.07625,1.67409
-2.075,1.67039
-2.07375,1.67039
-2.0725,1.67039
-2.07125,1.66669
-2.07,1.66669
-2.06875,1.67039
-2.0675,1.67039
-2.06625,1.67409
-2.065,1.67779
-2.06375,1.67779
-2.0625,1.67779
-2.06125,1.67779
-2.06,1.67409
-2.05875,1.67409
-2.0575,1.67039
-2.05625,1.67039
-2.055,1.66669
-2.05375,1.66669
-2.0525,1.67039
-2.05125,1.67039
-2.05,1.67409
-2.04875,1.67779
-2.0475,1.68149
-2.04625,1.68519
-2.045,1.68519
-2.04375,1.68149
-2.0425,1.67779
-2.04125,1.62598
-2.04,1.64819
-2.03875,1.67039
-2.0375,1.66669
-2.03625,1.67039
-2.035,1.67409
-2.03375,1.67409
-2.0325,1.67779
-2.03125,1.67779
-2.03,1.67779
-2.02875,1.67779
-2.0275,1.67779
-2.02625,1.67409
-2.025,1.67409
-2.02375,1.67039
-2.0225,1.67039
-2.02125,1.66669
-2.02,1.67039
-2.01875,1.67409
-2.0175,1.67409
-2.01625,1.67779
-2.015,1.67779
-2.01375,1.67779
-2.0125,1.68149
-2.01125,1.68149
-2.01,1.67779
-2.00875,1.67779
-2.0075,1.67409
-2.00625,1.67409
-2.005,1.67039
-2.00375,1.67039
-2.0025,1.67409
-2.00125,1.67409
-2,1.68519
-1.99875,1.68519
-1.9975,1.68519
-1.99625,1.68889
-1.995,1.66299
-1.99375,1.62969
-1.9925,1.67779
-1.99125,1.67409
-1.99,1.67409
-1.98875,1.67039
-1.9875,1.67039
-1.98625,1.67039
-1.985,1.67409
-1.98375,1.67779
-1.9825,1.67779
-1.98125,1.67779
-1.98,1.68149
-1.97875,1.68149
-1.9775,1.67779
-1.97625,1.67779
-1.975,1.67779
-1.97375,1.67409
-1.9725,1.67409
-1.97125,1.66669
-1.97,1.67039
-1.96875,1.67409
-1.9675,1.67779
-1.96625,1.67779
-1.965,1.68149
-1.96375,1.68149
-1.9625,1.68149
-1.96125,1.68149
-1.96,1.67779
-1.95875,1.67779
-1.9575,1.67779
-1.95625,1.67409
-1.955,1.67039
-1.95375,1.67409
-1.9525,1.68149
-1.95125,1.68519
-1.95,1.68519
-1.94875,1.68889
-1.9475,1.64449
-1.94625,1.65189
-1.945,1.68519
-1.94375,1.68149
-1.9425,1.67779
-1.94125,1.67779
-1.94,1.67779
-1.93875,1.67409
-1.9375,1.67039
-1.93625,1.67409
-1.935,1.67779
-1.93375,1.68149
-1.9325,1.68149
-1.93125,1.68149
-1.93,1.68519
-1.92875,1.68519
-1.9275,1.68149
-1.92625,1.68149
-1.925,1.67779
-1.92375,1.67779
-1.9225,1.67779
-1.92125,1.67409
-1.92,1.67409
-1.91875,1.67779
-1.9175,1.67779
-1.91625,1.68149
-1.915,1.68519
-1.91375,1.68519
-1.9125,1.68519
-1.91125,1.68519
-1.91,1.68149
-1.90875,1.68149
-1.9075,1.67779
-1.90625,1.68519
-1.905,1.68149
-1.90375,1.68149
-1.9025,1.68519
-1.90125,1.67409
-1.9,1.63709
-1.89875,1.67409
-1.8975,1.68519
-1.89625,1.68519
-1.895,1.68519
-1.89375,1.68519
-1.8925,1.68149
-1.89125,1.68149
-1.89,1.67779
-1.88875,1.67779
-1.8875,1.67409
-1.88625,1.67779
-1.885,1.67779
-1.88375,1.68149
-1.8825,1.68519
-1.88125,1.68519
-1.88,1.68519
-1.87875,1.68519
-1.8775,1.68519
-1.87625,1.68149
-1.875,1.68149
-1.87375,1.67779
-1.8725,1.67779
-1.87125,1.67409
-1.87,1.67779
-1.86875,1.67779
-1.8675,1.68149
-1.86625,1.68149
-1.865,1.68519
-1.86375,1.68519
-1.8625,1.68519
-1.86125,1.68519
-1.86,1.68519
-1.85875,1.68889
-1.8575,1.68519
-1.85625,1.68519
