#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80071
#Date Time: 2019-03-02 12:18:47.902
#Sample rate: 400Hz
#Samples: 6467
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.65 V

Time (s),Channel 1 (V)
-8.3375,1.90657
-8.335,1.89915
-8.3325,1.89545
-8.33,1.89106
-8.3275,1.89444
-8.325,1.90017
-8.3225,1.90354
-8.32,1.90253
-8.3175,1.8941
-8.315,1.89073
-8.3125,1.88567
-8.31,1.88635
-8.3075,1.89073
-8.305,1.89848
-8.3025,1.89511
-8.3,1.8887
-8.2975,1.88533
-8.295,1.88533
-8.2925,1.89309
-8.29,1.8968
-8.2875,1.90151
-8.285,1.8941
-8.2825,1.89005
-8.28,1.88601
-8.2775,1.88972
-8.275,1.89612
-8.2725,1.90017
-8.27,1.90084
-8.2675,1.89545
-8.265,1.89241
-8.2625,1.87927
-8.26,1.89241
-8.2575,1.89848
-8.255,1.90286
-8.2525,1.89882
-8.25,1.89241
-8.2475,1.88803
-8.245,1.88702
-8.2425,1.89376
-8.24,1.8968
-8.2375,1.9005
-8.235,1.89241
-8.2325,1.88769
-8.23,1.88264
-8.2275,1.88635
-8.225,1.89208
-8.2225,1.89578
-8.22,1.8968
-8.2175,1.8887
-8.215,1.87421
-8.2125,1.87825
-8.21,1.88567
-8.2075,1.88938
-8.205,1.89309
-8.2025,1.88904
-8.2,1.8823
-8.1975,1.87758
-8.195,1.87657
-8.1925,1.88331
-8.19,1.88601
-8.1875,1.89005
-8.185,1.88196
-8.1825,1.87724
-8.18,1.87252
-8.1775,1.8759
-8.175,1.8823
-8.1725,1.88668
-8.17,1.88635
-8.1675,1.86848
-8.165,1.87387
-8.1625,1.86882
-8.16,1.87623
-8.1575,1.88061
-8.155,1.88432
-8.1525,1.88061
-8.15,1.87387
-8.1475,1.86949
-8.145,1.86848
-8.1425,1.87556
-8.14,1.87825
-8.1375,1.88264
-8.135,1.87421
-8.1325,1.86949
-8.13,1.8641
-8.1275,1.86848
-8.125,1.87488
-8.1225,1.87421
-8.12,1.87016
-8.1175,1.86882
-8.115,1.86511
-8.1125,1.85938
-8.11,1.86713
-8.1075,1.87118
-8.105,1.87522
-8.1025,1.87118
-8.1,1.86443
-8.0975,1.86005
-8.095,1.85904
-8.0925,1.86646
-8.09,1.86949
-8.0875,1.87387
-8.085,1.86578
-8.0825,1.86106
-8.08,1.85735
-8.0775,1.86106
-8.075,1.85971
-8.0725,1.86477
-8.07,1.86915
-8.0675,1.86106
-8.065,1.85702
-8.0625,1.85162
-8.06,1.8587
-8.0575,1.86241
-8.055,1.86646
-8.0525,1.86207
-8.05,1.855
-8.0475,1.85061
-8.045,1.84893
-8.0425,1.85567
-8.04,1.8587
-8.0375,1.86241
-8.035,1.85432
-8.0325,1.85095
-8.03,1.84522
-8.0275,1.83848
-8.025,1.85095
-8.0225,1.85567
-8.02,1.85567
-8.0175,1.84758
-8.015,1.8432
-8.0125,1.8378
-8.01,1.84455
-8.0075,1.84859
-8.005,1.85196
-8.0025,1.84792
-8,1.84084
-7.9975,1.83645
-7.995,1.83477
-7.9925,1.84151
-7.99,1.84455
-7.9875,1.84893
-7.985,1.84219
-7.9825,1.83713
-7.98,1.82095
-7.9775,1.83308
-7.975,1.83881
-7.9725,1.84185
-7.97,1.84219
-7.9675,1.8341
-7.965,1.83005
-7.9625,1.82432
-7.96,1.8314
-7.9575,1.83511
-7.955,1.83848
-7.9525,1.83443
-7.95,1.82769
-7.9475,1.82297
-7.945,1.82129
-7.9425,1.8287
-7.94,1.8314
-7.9375,1.83578
-7.935,1.82769
-7.9325,1.82263
-7.93,1.81758
-7.9275,1.82061
-7.925,1.82668
-7.9225,1.83005
-7.92,1.83072
-7.9175,1.82263
-7.915,1.81893
-7.9125,1.81353
-7.91,1.82061
-7.9075,1.82466
-7.905,1.8287
-7.9025,1.82668
-7.9,1.8196
-7.8975,1.80376
-7.895,1.81218
-7.8925,1.81893
-7.89,1.82162
-7.8875,1.826
-7.885,1.81758
-7.8825,1.81252
-7.88,1.80746
-7.8775,1.8105
-7.875,1.81589
-7.8725,1.81926
-7.87,1.81994
-7.8675,1.81185
-7.865,1.8078
-7.8625,1.80207
-7.86,1.80949
-7.8575,1.8132
-7.855,1.81724
-7.8525,1.8132
-7.85,1.80645
-7.8475,1.80173
-7.845,1.80005
-7.8425,1.80713
-7.84,1.80982
-7.8375,1.81353
-7.835,1.80578
-7.8325,1.80039
-7.83,1.79533
-7.8275,1.79803
-7.825,1.80342
-7.8225,1.80679
-7.82,1.80848
-7.8175,1.80072
-7.815,1.78859
-7.8125,1.78589
-7.81,1.79634
-7.8075,1.80005
-7.805,1.80376
-7.8025,1.80005
-7.8,1.79331
-7.7975,1.78892
-7.795,1.7869
-7.7925,1.79398
-7.79,1.79668
-7.7875,1.80072
-7.785,1.79297
-7.7825,1.78791
-7.78,1.78252
-7.7775,1.78555
-7.775,1.79095
-7.7725,1.79432
-7.77,1.79499
-7.7675,1.7869
-7.765,1.78286
-7.7625,1.77713
-7.76,1.7842
-7.7575,1.78825
-7.755,1.79162
-7.7525,1.78825
-7.75,1.78117
-7.7475,1.77645
-7.745,1.77443
-7.7425,1.78151
-7.74,1.7842
-7.7375,1.7896
-7.735,1.78218
-7.7325,1.77173
-7.73,1.76566
-7.7275,1.77308
-7.725,1.77881
-7.7225,1.78218
-7.72,1.78286
-7.7175,1.77477
-7.715,1.77072
-7.7125,1.76533
-7.71,1.77207
-7.7075,1.77611
-7.705,1.77982
-7.7025,1.77611
-7.7,1.76904
-7.6975,1.76465
-7.695,1.76297
-7.6925,1.76971
-7.69,1.77274
-7.6875,1.77679
-7.685,1.76904
-7.6825,1.76398
-7.68,1.75892
-7.6775,1.76128
-7.675,1.76701
-7.6725,1.77038
-7.67,1.77106
-7.6675,1.76297
-7.665,1.75892
-7.6625,1.75353
-7.66,1.76027
-7.6575,1.76432
-7.655,1.7687
-7.6525,1.766
-7.65,1.75589
-7.6475,1.74476
-7.645,1.7505
-7.6425,1.75757
-7.64,1.76027
-7.6375,1.76432
-7.635,1.75656
-7.6325,1.75083
-7.63,1.74578
-7.6275,1.74814
-7.625,1.75387
-7.6225,1.75724
-7.62,1.75791
-7.6175,1.74915
-7.615,1.74544
-7.6125,1.73937
-7.61,1.74645
-7.6075,1.75151
-7.605,1.75589
-7.6025,1.74611
-7.6,1.73836
-7.5975,1.73634
-7.595,1.72791
-7.5925,1.72791
-7.59,1.72757
-7.5875,1.73094
-7.585,1.72252
-7.5825,1.71679
-7.58,1.71105
-7.5775,1.71308
-7.575,1.71847
-7.5725,1.72083
-7.57,1.72117
-7.5675,1.7124
-7.565,1.70802
-7.5625,1.70162
-7.56,1.70937
-7.5575,1.71274
-7.555,1.70566
-7.5525,1.70802
-7.55,1.70229
-7.5475,1.6969
-7.545,1.69386
-7.5425,1.7006
-7.54,1.70263
-7.5375,1.70634
-7.535,1.69791
-7.5325,1.69184
-7.53,1.68611
-7.5275,1.68779
-7.525,1.69319
-7.5225,1.69589
-7.52,1.69622
-7.5175,1.68746
-7.515,1.68274
-7.5125,1.67701
-7.51,1.68308
-7.5075,1.68678
-7.505,1.68982
-7.5025,1.68645
-7.5,1.67903
-7.4975,1.67465
-7.495,1.67195
-7.4925,1.67903
-7.49,1.68173
-7.4875,1.68544
-7.485,1.67802
-7.4825,1.67263
-7.48,1.66723
-7.4775,1.6706
-7.475,1.67701
-7.4725,1.6733
-7.47,1.67499
-7.4675,1.67094
-7.465,1.66689
-7.4625,1.66116
-7.46,1.66757
-7.4575,1.67195
-7.455,1.67532
-7.4525,1.67195
-7.45,1.66487
-7.4475,1.66049
-7.445,1.65779
-7.4425,1.66487
-7.44,1.66791
-7.4375,1.67195
-7.435,1.66454
-7.4325,1.6588
-7.43,1.65409
-7.4275,1.65611
-7.425,1.66184
-7.4225,1.66454
-7.42,1.66555
-7.4175,1.65712
-7.415,1.65274
-7.4125,1.64701
-7.41,1.65341
-7.4075,1.65746
-7.405,1.66116
-7.4025,1.65779
-7.4,1.65038
-7.3975,1.64599
-7.395,1.64465
-7.3925,1.65307
-7.39,1.65173
-7.3875,1.65173
-7.385,1.65139
-7.3825,1.64633
-7.38,1.64161
-7.3775,1.64397
-7.375,1.65004
-7.3725,1.65341
-7.37,1.65476
-7.3675,1.64667
-7.365,1.64229
-7.3625,1.63689
-7.36,1.64296
-7.3575,1.64701
-7.355,1.65071
-7.3525,1.64701
-7.35,1.63959
-7.3475,1.63622
-7.345,1.63386
-7.3425,1.63285
-7.34,1.63723
-7.3375,1.64498
-7.335,1.63723
-7.3325,1.63184
-7.33,1.62611
-7.3275,1.62779
-7.325,1.63386
-7.3225,1.63656
-7.32,1.63757
-7.3175,1.62914
-7.315,1.62509
-7.3125,1.61936
-7.31,1.62543
-7.3075,1.62981
-7.305,1.63319
-7.3025,1.62981
-7.3,1.62442
-7.2975,1.6197
-7.295,1.60554
-7.2925,1.62206
-7.29,1.62543
-7.2875,1.62914
-7.285,1.62172
-7.2825,1.61599
-7.28,1.61094
-7.2775,1.61296
-7.275,1.61903
-7.2725,1.62206
-7.27,1.62341
-7.2675,1.61498
-7.265,1.6106
-7.2625,1.60521
-7.26,1.61127
-7.2575,1.61566
-7.255,1.6197
-7.2525,1.61835
-7.25,1.61094
-7.2475,1.59408
-7.245,1.60184
-7.2425,1.60959
-7.24,1.61262
-7.2375,1.61633
-7.235,1.60925
-7.2325,1.60352
-7.23,1.59846
-7.2275,1.60015
-7.225,1.60622
-7.2225,1.60959
-7.22,1.61094
-7.2175,1.60251
-7.215,1.5988
-7.2125,1.59341
-7.21,1.59948
-7.2075,1.60521
-7.205,1.61026
-7.2025,1.60588
-7.2,1.59004
-7.1975,1.59509
-7.195,1.59307
-7.1925,1.60116
-7.19,1.60487
-7.1875,1.60925
-7.185,1.60285
-7.1825,1.59813
-7.18,1.59341
-7.1775,1.59577
-7.175,1.60251
-7.1725,1.60622
-7.17,1.60858
-7.1675,1.60049
-7.165,1.59712
-7.1625,1.59206
-7.16,1.59981
-7.1575,1.60521
-7.155,1.60419
-7.1525,1.59948
-7.15,1.5988
-7.1475,1.59509
-7.145,1.59273
-7.1425,1.60082
-7.14,1.60453
-7.1375,1.60925
-7.135,1.60251
-7.1325,1.59813
-7.13,1.59374
-7.1275,1.5961
-7.125,1.60285
-7.1225,1.60689
-7.12,1.60959
-7.1175,1.60184
-7.115,1.59846
-7.1125,1.59543
-7.11,1.60251
-7.1075,1.59914
-7.105,1.6079
-7.1025,1.60891
-7.1,1.60251
-7.0975,1.59914
-7.095,1.59678
-7.0925,1.60521
-7.09,1.60891
-7.0875,1.61397
-7.085,1.60723
-7.0825,1.60251
-7.08,1.59813
-7.0775,1.60015
-7.075,1.60689
-7.0725,1.6106
-7.07,1.61262
-7.0675,1.60487
-7.065,1.60285
-7.0625,1.59779
-7.06,1.59273
-7.0575,1.60824
-7.055,1.61195
-7.0525,1.60993
-7.05,1.60318
-7.0475,1.59948
-7.045,1.59745
-7.0425,1.60521
-7.04,1.60925
-7.0375,1.61397
-7.035,1.60757
-7.0325,1.60251
-7.03,1.59813
-7.0275,1.60015
-7.025,1.60723
-7.0225,1.61094
-7.02,1.61363
-7.0175,1.60723
-7.015,1.60318
-7.0125,1.58633
-7.01,1.60352
-7.0075,1.60891
-7.005,1.61296
-7.0025,1.61127
-7,1.60453
-6.9975,1.60082
-6.995,1.59846
-6.9925,1.60655
-6.99,1.6106
-6.9875,1.61566
-6.985,1.60925
-6.9825,1.60453
-6.98,1.60049
-6.9775,1.60285
-6.975,1.60993
-6.9725,1.61464
-6.97,1.61802
-6.9675,1.60723
-6.965,1.59745
-6.9625,1.60015
-6.96,1.60689
-6.9575,1.61195
-6.955,1.61599
-6.9525,1.61431
-6.95,1.60757
-6.9475,1.60419
-6.945,1.60184
-6.9425,1.61026
-6.94,1.61431
-6.9375,1.61936
-6.935,1.61296
-6.9325,1.60858
-6.93,1.60419
-6.9275,1.60622
-6.925,1.61498
-6.9225,1.61903
-6.92,1.61566
-6.9175,1.60723
-6.915,1.60891
-6.9125,1.60419
-6.91,1.61127
-6.9075,1.61667
-6.905,1.62105
-6.9025,1.6197
-6.9,1.61363
-6.8975,1.61026
-6.895,1.6079
-6.8925,1.61667
-6.89,1.62071
-6.8875,1.62577
-6.885,1.62004
-6.8825,1.61566
-6.88,1.61161
-6.8775,1.61566
-6.875,1.62307
-6.8725,1.61734
-6.87,1.62644
-6.8675,1.62071
-6.865,1.61768
-6.8625,1.6133
-6.86,1.6197
-6.8575,1.62543
-6.855,1.62981
-6.8525,1.62847
-6.85,1.62206
-6.8475,1.61835
-6.845,1.61599
-6.8425,1.62408
-6.84,1.62813
-6.8375,1.63319
-6.835,1.62712
-6.8325,1.6224
-6.83,1.62004
-6.8275,1.62206
-6.825,1.61802
-6.8225,1.63184
-6.82,1.6342
-6.8175,1.62678
-6.815,1.62341
-6.8125,1.61869
-6.81,1.62509
-6.8075,1.63049
-6.805,1.63487
-6.8025,1.63319
-6.8,1.62678
-6.7975,1.62341
-6.795,1.62071
-6.7925,1.62914
-6.79,1.63319
-6.7875,1.6379
-6.785,1.63319
-6.7825,1.62981
-6.78,1.62476
-6.7775,1.61599
-6.775,1.63285
-6.7725,1.63689
-6.77,1.63959
-6.7675,1.63217
-6.765,1.62847
-6.7625,1.62375
-6.76,1.63015
-6.7575,1.63554
-6.755,1.63959
-6.7525,1.63858
-6.75,1.63184
-6.7475,1.62847
-6.745,1.62577
-6.7425,1.6342
-6.74,1.6379
-6.7375,1.64397
-6.735,1.63892
-6.7325,1.63015
-6.73,1.62172
-6.7275,1.63015
-6.725,1.63757
-6.7225,1.64094
-6.72,1.64397
-6.7175,1.63622
-6.715,1.63285
-6.7125,1.62813
-6.71,1.6342
-6.7075,1.63925
-6.705,1.64364
-6.7025,1.64195
-6.7,1.63521
-6.6975,1.63184
-6.695,1.6288
-6.6925,1.63689
-6.69,1.64195
-6.6875,1.64701
-6.685,1.63453
-6.6825,1.63015
-6.68,1.63049
-6.6775,1.63217
-6.675,1.63892
-6.6725,1.64229
-6.67,1.64532
-6.6675,1.63723
-6.665,1.63386
-6.6625,1.6288
-6.66,1.63487
-6.6575,1.64026
-6.655,1.64431
-6.6525,1.6433
-6.65,1.63656
-6.6475,1.63352
-6.645,1.63049
-6.6425,1.64026
-6.64,1.64465
-6.6375,1.63892
-6.635,1.64161
-6.6325,1.63723
-6.63,1.63352
-6.6275,1.63521
-6.625,1.64195
-6.6225,1.64566
-6.62,1.64903
-6.6175,1.64128
-6.615,1.6379
-6.6125,1.63319
-6.61,1.63925
-6.6075,1.64465
-6.605,1.64903
-6.6025,1.64802
-6.6,1.64128
-6.5975,1.63858
-6.595,1.63723
-6.5925,1.64532
-6.59,1.63824
-6.5875,1.65307
-6.585,1.64768
-6.5825,1.64296
-6.58,1.63892
-6.5775,1.6406
-6.575,1.64802
-6.5725,1.65206
-6.57,1.65543
-6.5675,1.64802
-6.565,1.64465
-6.5625,1.64026
-6.56,1.64633
-6.5575,1.65206
-6.555,1.65644
-6.5525,1.65543
-6.55,1.64937
-6.5475,1.64701
-6.545,1.64195
-6.5425,1.64229
-6.54,1.65476
-6.5375,1.65948
-6.535,1.65375
-6.5325,1.64869
-6.53,1.64465
-6.5275,1.64599
-6.525,1.65341
-6.5225,1.65712
-6.52,1.66049
-6.5175,1.6524
-6.515,1.64903
-6.5125,1.64397
-6.51,1.65038
-6.5075,1.65611
-6.505,1.66015
-6.5025,1.66049
-6.5,1.65442
-6.4975,1.64633
-6.495,1.64026
-6.4925,1.65442
-6.49,1.65847
-6.4875,1.66285
-6.485,1.65746
-6.4825,1.65206
-6.48,1.64802
-6.4775,1.64903
-6.475,1.65611
-6.4725,1.65982
-6.47,1.66319
-6.4675,1.65543
-6.465,1.65173
-6.4625,1.64734
-6.46,1.65307
-6.4575,1.6588
-6.455,1.66454
-6.4525,1.66352
-6.45,1.64869
-6.4475,1.64802
-6.445,1.64802
-6.4425,1.65644
-6.44,1.66015
-6.4375,1.66487
-6.435,1.65948
-6.4325,1.65409
-6.43,1.65004
-6.4275,1.65139
-6.425,1.6588
-6.4225,1.66251
-6.42,1.66555
-6.4175,1.65779
-6.415,1.65409
-6.4125,1.64903
-6.41,1.6551
-6.4075,1.66218
-6.405,1.66622
-6.4025,1.65341
-6.4,1.65712
-6.3975,1.65341
-6.395,1.6497
-6.3925,1.65813
-6.39,1.66184
-6.3875,1.66656
-6.385,1.66116
-6.3825,1.65611
-6.38,1.65206
-6.3775,1.65341
-6.375,1.66049
-6.3725,1.66386
-6.37,1.66723
-6.3675,1.65948
-6.365,1.65577
-6.3625,1.65139
-6.36,1.6588
-6.3575,1.6642
-6.355,1.65712
-6.3525,1.66588
-6.35,1.65914
-6.3475,1.65577
-6.345,1.65274
-6.3425,1.66083
-6.34,1.66487
-6.3375,1.66959
-6.335,1.6642
-6.3325,1.6588
-6.33,1.6551
-6.3275,1.65611
-6.325,1.66319
-6.3225,1.66689
-6.32,1.6706
-6.3175,1.66251
-6.315,1.65982
-6.3125,1.65611
-6.31,1.6588
-6.3075,1.65847
-6.305,1.66993
-6.3025,1.66925
-6.3,1.66251
-6.2975,1.65914
-6.295,1.65543
-6.2925,1.66352
-6.29,1.66791
-6.2875,1.67263
-6.285,1.66723
-6.2825,1.66184
-6.28,1.65813
-6.2775,1.65914
-6.275,1.66656
-6.2725,1.67027
-6.27,1.67397
-6.2675,1.66723
-6.265,1.6642
-6.2625,1.65375
-6.26,1.65847
-6.2575,1.66925
-6.255,1.6733
-6.2525,1.67263
-6.25,1.66555
-6.2475,1.66218
-6.245,1.6588
-6.2425,1.66689
-6.24,1.67128
-6.2375,1.67566
-6.235,1.6706
-6.2325,1.66521
-6.23,1.66116
-6.2275,1.66218
-6.225,1.66925
-6.2225,1.67296
-6.22,1.67802
-6.2175,1.67027
-6.215,1.65712
-6.2125,1.65746
-6.21,1.66521
-6.2075,1.67094
-6.205,1.67499
-6.2025,1.67431
-6.2,1.66723
-6.1975,1.66352
-6.195,1.65982
-6.1925,1.66824
-6.19,1.67229
-6.1875,1.67667
-6.185,1.67161
-6.1825,1.66588
-6.18,1.66184
-6.1775,1.66251
-6.175,1.66993
-6.1725,1.67499
-6.17,1.67836
-6.1675,1.6588
-6.165,1.66454
-6.1625,1.65982
-6.16,1.66487
-6.1575,1.6706
-6.155,1.67465
-6.1525,1.67364
-6.15,1.66656
-6.1475,1.66319
-6.145,1.65948
-6.1425,1.66791
-6.14,1.67161
-6.1375,1.67633
-6.135,1.67161
-6.1325,1.66588
-6.13,1.66184
-6.1275,1.66352
-6.125,1.67195
-6.1225,1.67532
-6.12,1.66791
-6.1175,1.66993
-6.115,1.66622
-6.1125,1.6615
-6.11,1.66689
-6.1075,1.67263
-6.105,1.67667
-6.1025,1.676
-6.1,1.66925
-6.0975,1.66588
-6.095,1.66184
-6.0925,1.67027
-6.09,1.67397
-6.0875,1.67869
-6.085,1.67397
-6.0825,1.66791
-6.08,1.66521
-6.0775,1.66656
-6.075,1.67027
-6.0725,1.66824
-6.07,1.67937
-6.0675,1.67195
-6.065,1.66824
-6.0625,1.66352
-6.06,1.66892
-6.0575,1.67465
-6.055,1.67869
-6.0525,1.67836
-6.05,1.67161
-6.0475,1.66858
-6.045,1.66454
-6.0425,1.67296
-6.04,1.67734
-6.0375,1.68173
-6.035,1.67701
-6.0325,1.67296
-6.03,1.66959
-6.0275,1.66319
-6.025,1.67195
-6.0225,1.67937
-6.02,1.68341
-6.0175,1.67566
-6.015,1.67195
-6.0125,1.66757
-6.01,1.67263
-6.0075,1.67836
-6.005,1.6824
-6.0025,1.68206
-6,1.67532
-5.9975,1.67195
-5.995,1.66791
-5.9925,1.67633
-5.99,1.68004
-5.9875,1.68476
-5.985,1.68173
-5.9825,1.67633
-5.98,1.66184
-5.9775,1.66959
-5.975,1.67836
-5.9725,1.68206
-5.97,1.68577
-5.9675,1.67802
-5.965,1.67465
-5.9625,1.66993
-5.96,1.67465
-5.9575,1.68072
-5.955,1.68442
-5.9525,1.68442
-5.95,1.67734
-5.9475,1.67397
-5.945,1.67027
-5.9425,1.67836
-5.94,1.68274
-5.9375,1.68847
-5.935,1.68409
-5.9325,1.66656
-5.93,1.67263
-5.9275,1.67296
-5.925,1.68038
-5.9225,1.68375
-5.92,1.68746
-5.9175,1.68004
-5.915,1.67633
-5.9125,1.67161
-5.91,1.67667
-5.9075,1.6824
-5.905,1.68645
-5.9025,1.68611
-5.9,1.67937
-5.8975,1.67633
-5.895,1.67195
-5.8925,1.68038
-5.89,1.68544
-5.8875,1.68881
-5.885,1.67499
-5.8825,1.67836
-5.88,1.67431
-5.8775,1.67465
-5.875,1.68173
-5.8725,1.6851
-5.87,1.68914
-5.8675,1.68173
-5.865,1.67768
-5.8625,1.67296
-5.86,1.67802
-5.8575,1.68375
-5.855,1.68746
-5.8525,1.68779
-5.85,1.68072
-5.8475,1.67768
-5.845,1.67465
-5.8425,1.68341
-5.84,1.68308
-5.8375,1.68476
-5.835,1.68611
-5.8325,1.68072
-5.83,1.67701
-5.8275,1.67701
-5.825,1.68442
-5.8225,1.68779
-5.82,1.69184
-5.8175,1.68375
-5.815,1.68004
-5.8125,1.67566
-5.81,1.68038
-5.8075,1.68611
-5.805,1.69049
-5.8025,1.69049
-5.8,1.68341
-5.7975,1.68139
-5.795,1.67768
-5.7925,1.67836
-5.79,1.68442
-5.7875,1.69285
-5.785,1.68813
-5.7825,1.6824
-5.78,1.67836
-5.7775,1.67869
-5.775,1.68577
-5.7725,1.68948
-5.77,1.69386
-5.7675,1.68611
-5.765,1.68206
-5.7625,1.67768
-5.76,1.6824
-5.7575,1.68847
-5.755,1.69251
-5.7525,1.69251
-5.75,1.68746
-5.7475,1.68409
-5.745,1.66959
-5.7425,1.68611
-5.74,1.69083
-5.7375,1.69555
-5.735,1.69083
-5.7325,1.6851
-5.73,1.68139
-5.7275,1.68139
-5.725,1.68881
-5.7225,1.69218
-5.72,1.69656
-5.7175,1.68847
-5.715,1.68442
-5.7125,1.68004
-5.71,1.68442
-5.7075,1.69049
-5.705,1.69487
-5.7025,1.69622
-5.7,1.68881
-5.6975,1.67465
-5.695,1.67937
-5.6925,1.68746
-5.69,1.69184
-5.6875,1.69656
-5.685,1.69218
-5.6825,1.68611
-5.68,1.6824
-5.6775,1.6824
-5.675,1.68982
-5.6725,1.69319
-5.67,1.69757
-5.6675,1.68982
-5.665,1.68577
-5.6625,1.68139
-5.66,1.68577
-5.6575,1.69251
-5.655,1.69757
-5.6525,1.69589
-5.65,1.68072
-5.6475,1.6851
-5.645,1.68105
-5.6425,1.68881
-5.64,1.69319
-5.6375,1.69791
-5.635,1.69353
-5.6325,1.68779
-5.63,1.68409
-5.6275,1.68409
-5.625,1.6915
-5.6225,1.69521
-5.62,1.69959
-5.6175,1.69184
-5.615,1.68779
-5.6125,1.68308
-5.61,1.68881
-5.6075,1.69521
-5.605,1.69386
-5.6025,1.69251
-5.6,1.69015
-5.5975,1.68678
-5.595,1.6824
-5.5925,1.69015
-5.59,1.69454
-5.5875,1.69926
-5.585,1.69487
-5.5825,1.68914
-5.58,1.6851
-5.5775,1.6851
-5.575,1.69218
-5.5725,1.69555
-5.57,1.70027
-5.5675,1.69218
-5.565,1.68779
-5.5625,1.68476
-5.56,1.68914
-5.5575,1.68678
-5.555,1.69555
-5.5525,1.69791
-5.55,1.69049
-5.5475,1.68712
-5.545,1.68274
-5.5425,1.69083
-5.54,1.69521
-5.5375,1.69993
-5.535,1.69589
-5.5325,1.68982
-5.53,1.68611
-5.5275,1.68577
-5.525,1.69319
-5.5225,1.6969
-5.52,1.70128
-5.5175,1.69353
-5.515,1.69117
-5.5125,1.68645
-5.51,1.67937
-5.5075,1.69521
-5.505,1.69892
-5.5025,1.69892
-5.5,1.6915
-5.4975,1.68813
-5.495,1.68341
-5.4925,1.6915
-5.49,1.69589
-5.4875,1.69993
-5.485,1.69656
-5.4825,1.69015
-5.48,1.68645
-5.4775,1.68611
-5.475,1.69353
-5.4725,1.69723
-5.47,1.70195
-5.4675,1.69555
-5.465,1.69117
-5.4625,1.676
-5.46,1.68914
-5.4575,1.69589
-5.455,1.69959
-5.4525,1.70027
-5.45,1.69285
-5.4475,1.68982
-5.445,1.68476
-5.4425,1.69285
-5.44,1.69757
-5.4375,1.70195
-5.435,1.69858
-5.4325,1.69184
-5.43,1.68813
-5.4275,1.68779
-5.425,1.69521
-5.4225,1.69959
-5.42,1.70499
-5.4175,1.69386
-5.415,1.68409
-5.4125,1.68611
-5.41,1.68982
-5.4075,1.69622
-5.405,1.69959
-5.4025,1.69993
-5.4,1.69251
-5.3975,1.68914
-5.395,1.68409
-5.3925,1.69218
-5.39,1.69656
-5.3875,1.7006
-5.385,1.69723
-5.3825,1.69083
-5.38,1.68712
-5.3775,1.68678
-5.375,1.69589
-5.3725,1.69993
-5.37,1.69858
-5.3675,1.69015
-5.365,1.69117
-5.3625,1.68712
-5.36,1.69117
-5.3575,1.69757
-5.355,1.70162
-5.3525,1.70195
-5.35,1.69487
-5.3475,1.6915
-5.345,1.68678
-5.3425,1.69454
-5.34,1.69926
-5.3375,1.7033
-5.335,1.69959
-5.3325,1.69319
-5.33,1.68948
-5.3275,1.69049
-5.325,1.69825
-5.3225,1.69251
-5.32,1.70296
-5.3175,1.6969
-5.315,1.69251
-5.3125,1.68813
-5.31,1.69218
-5.3075,1.69892
-5.305,1.70263
-5.3025,1.7033
-5.3,1.69589
-5.2975,1.69285
-5.295,1.68779
-5.2925,1.69589
-5.29,1.7006
-5.2875,1.70532
-5.285,1.70162
-5.2825,1.69589
-5.28,1.69386
-5.2775,1.69353
-5.275,1.68982
-5.2725,1.70296
-5.27,1.70768
-5.2675,1.70027
-5.265,1.69589
-5.2625,1.6915
-5.26,1.69555
-5.2575,1.70195
-5.255,1.706
-5.2525,1.70634
-5.25,1.69926
-5.2475,1.69589
-5.245,1.69049
-5.2425,1.69825
-5.24,1.70263
-5.2375,1.70634
-5.235,1.70296
-5.2325,1.69757
-5.23,1.69319
-5.2275,1.68139
-5.225,1.69825
-5.2225,1.70162
-5.22,1.706
-5.2175,1.69858
-5.215,1.6942
-5.2125,1.68982
-5.21,1.69386
-5.2075,1.7006
-5.205,1.70465
-5.2025,1.706
-5.2,1.69892
-5.1975,1.69589
-5.195,1.69117
-5.1925,1.69926
-5.19,1.70398
-5.1875,1.70937
-5.185,1.70667
-5.1825,1.69723
-5.18,1.68914
-5.1775,1.69487
-5.175,1.70296
-5.1725,1.70667
-5.17,1.71173
-5.1675,1.70431
-5.165,1.7006
-5.1625,1.69622
-5.16,1.70027
-5.1575,1.70701
-5.155,1.71105
-5.1525,1.7124
-5.15,1.70566
-5.1475,1.7033
-5.145,1.69858
-5.1425,1.70667
-5.14,1.71274
-5.1375,1.7178
-5.135,1.70768
-5.1325,1.70296
-5.13,1.7033
-5.1275,1.70296
-5.125,1.71072
-5.1225,1.71443
-5.12,1.71915
-5.1175,1.71207
-5.115,1.70836
-5.1125,1.70431
-5.11,1.70836
-5.1075,1.7151
-5.105,1.71982
-5.1025,1.72117
-5.1,1.71476
-5.0975,1.71207
-5.095,1.70768
-5.0925,1.7178
-5.09,1.72285
-5.0875,1.7178
-5.085,1.72319
-5.0825,1.71847
-5.08,1.71544
-5.0775,1.7151
-5.075,1.72319
-5.0725,1.72724
-5.07,1.73229
-5.0675,1.72555
-5.065,1.72184
-5.0625,1.71813
-5.06,1.72184
-5.0575,1.72858
-5.055,1.73229
-5.0525,1.73297
-5.05,1.72521
